crop_name,N,P,K,temperature,humidity,ph,season,soil_type,region,growth_stage,label
maize,43.11,18.92,70.97,27.45,60.91,7.82,summer,alluvial,south_delta,flowering,nutrient_excess
banana,120.0,50.0,200.0,28.35,63.04,7.73,permanent,loamy_clay,south_delta,vegetative,no_fertilizer_required
barley,38.36,10.6,15.3,12.84,62.0,7.68,winter,sandy,north_coast,vegetative,potassium_sulphate_48
wheat,83.27,31.02,12.01,14.54,57.72,8.12,winter,alluvial,north_delta,vegetative,zinc_sulphate_22
lentil,17.92,25.22,17.67,14.53,40.84,8.25,winter,calcareous,new_lands,vegetative,ammonium_molybdate_54
mango,58.07,25.1,68.56,28.34,41.24,7.46,permanent,sandy,upper_egypt,seedling,humic_acid_80
barley,20.99,11.66,21.87,14.43,60.38,7.58,winter,sandy,north_coast,flowering,calcium_ammonium_nitrate_26
barley,9.34,19.03,33.81,14.7,60.41,7.9,winter,sandy,north_coast,flowering,urea_46
pepper,21.6,10.21,24.19,27.83,67.82,7.74,summer,alluvial,north_delta,vegetative,npk_20_20_20
garlic,54.95,9.35,40.4,15.64,48.81,7.96,winter,loamy_clay,upper_egypt,flowering,npk_19_19_19
sugar_beet,13.32,6.3,28.73,21.54,54.51,8.24,winter,clayey_delta,south_delta,fruiting,borax_11
eggplant,19.23,23.48,81.92,35.16,50.0,7.97,summer,loamy_clay,middle_egypt,fruiting,ammonium_nitrate_335
sugar_beet,14.49,25.64,36.15,13.97,55.98,7.72,winter,loamy_clay,south_delta,fruiting,borax_11
olive,35.5,20.15,61.08,23.59,40.63,7.92,permanent,calcareous,new_lands,fruiting,magnesium_sulphate_16
wheat,16.49,5.71,16.56,14.24,65.0,8.2,winter,alluvial,north_delta,seedling,mono_ammonium_phosphate_12_61
pomegranate,41.78,23.76,81.15,25.42,60.36,7.93,permanent,reclaimed,west_delta,seedling,humic_acid_80
olive,16.19,17.29,24.61,22.6,62.0,7.81,permanent,calcareous,north_coast,flowering,magnesium_sulphate_16
date_palm,9.49,2.23,58.34,30.17,33.14,7.46,permanent,sandy,upper_egypt,seedling,mono_ammonium_phosphate_12_61
onion,32.83,19.76,42.6,15.11,64.09,7.83,winter,alluvial,north_delta,flowering,calcium_nitrate_155
cucumber,37.67,25.51,104.71,24.03,58.12,8.2,summer,alluvial,middle_egypt,fruiting,iron_chelate_eddha_6
tomato_winter,27.8,13.43,18.8,16.08,71.72,8.2,winter,alluvial,north_delta,seedling,iron_chelate_eddha_6
eggplant,85.73,15.53,82.55,26.09,62.48,7.57,summer,sandy,east_delta,seedling,humic_acid_80
olive,13.59,13.18,43.26,13.94,62.0,7.78,permanent,calcareous,north_coast,seedling,urea_46
potato,98.9,48.55,142.12,19.59,63.0,7.49,winter,sandy,east_delta,seedling,humic_acid_80
cumin,29.36,5.46,22.63,15.6,49.78,8.2,winter,alluvial,middle_egypt,flowering,phosphoric_acid_85
eggplant,20.43,22.95,74.62,37.0,48.0,7.68,summer,loamy_clay,upper_egypt,seedling,ammonium_nitrate_335
date_palm,34.42,12.14,16.69,26.96,34.75,7.62,permanent,sandy,aswan,fruiting,potassium_sulphate_48
berseem,14.96,21.48,18.69,13.72,57.84,7.82,winter,clayey_delta,south_delta,flowering,no_fertilizer_required
grapes,16.24,9.75,102.45,18.95,54.2,8.36,permanent,reclaimed,sinai_north,flowering,di_ammonium_phosphate_18_46
tomato_summer,35.88,10.7,23.68,32.83,50.0,7.28,summer,sandy,upper_egypt,flowering,npk_20_20_20
olive,33.63,6.47,26.09,19.73,56.8,7.93,permanent,calcareous,west_delta,fruiting,magnesium_sulphate_16
lentil,9.16,16.72,29.26,14.09,43.0,7.67,winter,sandy,new_lands,flowering,calcium_ammonium_nitrate_26
potato,91.39,26.57,136.42,16.24,62.03,7.6,winter,loamy_clay,west_delta,fruiting,single_super_phosphate_15
tomato_winter,89.88,7.2,83.26,18.63,59.29,7.99,winter,loamy_clay,middle_egypt,flowering,triple_super_phosphate_46
barley,9.63,2.0,24.08,17.71,59.76,7.74,winter,reclaimed,sinai_north,seedling,mono_ammonium_phosphate_12_61
grapes,17.93,33.91,30.06,20.24,35.0,8.03,permanent,loamy_clay,upper_egypt,seedling,agricultural_sulphur_99
watermelon,9.76,2.41,20.55,33.0,53.17,8.04,summer,calcareous,sinai_north,fruiting,magnesium_sulphate_16
citrus,90.52,14.28,96.71,21.9,56.9,8.08,permanent,alluvial,east_delta,vegetative,zinc_sulphate_22
berseem,27.27,18.55,13.29,13.26,61.66,8.23,winter,clayey_delta,north_delta,seedling,ammonium_molybdate_54
olive,6.66,4.48,8.3,22.09,56.09,8.29,permanent,calcareous,sinai_north,seedling,manganese_sulphate_32
faba_bean,10.74,33.5,20.29,15.41,58.86,7.81,winter,alluvial,north_delta,seedling,npk_19_19_19
mango,59.78,15.76,82.99,22.29,40.0,7.7,permanent,reclaimed,new_lands,seedling,humic_acid_80
cotton,75.25,11.95,64.99,30.29,59.4,7.98,summer,alluvial,south_delta,flowering,borax_11
date_palm,13.59,4.29,54.34,35.5,29.25,7.52,permanent,sandy,new_lands,seedling,ammonium_nitrate_335
mango,113.09,37.21,117.65,28.58,45.0,7.62,permanent,reclaimed,new_lands,vegetative,no_fertilizer_required
tomato_summer,120.0,50.0,157.26,28.03,65.43,7.96,summer,clayey_delta,north_delta,seedling,npk_20_20_20
olive,13.55,18.2,57.92,16.07,60.0,7.79,permanent,calcareous,north_coast,fruiting,magnesium_sulphate_16
date_palm,44.15,15.08,65.97,32.22,35.3,7.82,permanent,sandy,upper_egypt,vegetative,no_fertilizer_required
grapes,64.63,30.22,60.54,24.23,45.43,7.88,permanent,loamy_clay,upper_egypt,flowering,potassium_sulphate_48
tomato_summer,26.55,6.11,35.13,30.33,50.0,7.82,summer,loamy_clay,upper_egypt,seedling,npk_20_20_20
maize,109.12,24.39,18.38,28.67,56.27,7.82,summer,alluvial,north_delta,seedling,potassium_nitrate_13_0_46
coriander,5.52,15.79,8.79,20.31,53.35,8.2,winter,alluvial,south_delta,seedling,potassium_nitrate_13_0_46
basil,57.32,20.76,30.05,30.51,50.0,7.95,summer,loamy_clay,upper_egypt,flowering,potassium_sulphate_48
pepper,77.22,32.16,74.5,26.09,70.14,8.2,summer,clayey_delta,north_delta,flowering,iron_chelate_eddha_6
watermelon,7.82,14.23,19.41,28.12,58.32,7.56,summer,sandy,east_delta,vegetative,potassium_nitrate_13_0_46
garlic,17.4,4.05,73.57,20.61,42.5,7.71,winter,loamy_clay,upper_egypt,seedling,mono_ammonium_phosphate_12_61
cumin,8.92,25.61,24.2,20.94,43.82,7.87,winter,calcareous,new_lands,seedling,ammonium_sulphate_206
date_palm,39.81,8.08,12.28,26.55,36.07,8.25,permanent,calcareous,new_lands,fruiting,potassium_chloride_60
faba_bean,22.09,31.44,28.45,13.7,55.22,7.69,winter,loamy_clay,middle_egypt,vegetative,no_fertilizer_required
banana,114.54,27.93,96.36,26.26,65.0,7.89,permanent,clayey_delta,south_delta,fruiting,potassium_sulphate_48
rice,120.0,35.7,90.45,28.73,65.0,7.8,summer,clayey_delta,south_delta,vegetative,nutrient_excess
lentil,21.49,9.71,19.97,15.55,60.0,7.69,winter,loamy_clay,west_delta,seedling,single_super_phosphate_15
eggplant,88.82,20.45,97.68,30.67,66.37,7.63,summer,sandy,east_delta,seedling,humic_acid_80
watermelon,24.41,19.02,76.16,26.19,50.0,7.86,summer,sandy,sinai_north,flowering,calcium_ammonium_nitrate_26
tomato_summer,78.91,21.6,93.51,24.11,61.16,7.91,summer,loamy_clay,west_delta,fruiting,single_super_phosphate_15
tomato_winter,82.72,36.98,61.05,17.95,54.31,7.95,winter,clayey_delta,south_delta,fruiting,potassium_sulphate_48
barley,31.41,14.15,39.38,16.94,62.0,8.28,winter,calcareous,north_coast,seedling,manganese_sulphate_32
cumin,5.96,7.72,27.42,15.47,43.86,8.05,winter,calcareous,new_lands,seedling,mono_ammonium_phosphate_12_61
mint,120.0,46.32,118.14,20.11,63.64,7.73,permanent,alluvial,south_delta,seedling,nutrient_excess
barley,6.59,16.6,30.51,18.31,40.5,8.28,winter,reclaimed,new_lands,seedling,manganese_sulphate_32
sugar_beet,8.8,28.58,47.8,15.42,65.9,8.46,winter,clayey_delta,north_delta,vegetative,ammonium_sulphate_206
tomato_summer,93.86,9.97,119.48,27.22,57.81,7.6,summer,loamy_clay,middle_egypt,vegetative,triple_super_phosphate_46
mango,65.0,21.56,87.77,31.25,41.26,7.66,permanent,sandy,upper_egypt,seedling,humic_acid_80
coriander,11.61,3.48,37.45,14.86,50.48,7.59,winter,alluvial,middle_egypt,fruiting,di_ammonium_phosphate_18_46
mango,41.79,21.13,67.48,25.33,59.32,7.9,permanent,sandy,east_delta,flowering,calcium_ammonium_nitrate_26
cotton,60.54,28.33,20.73,32.65,52.71,8.2,summer,alluvial,middle_egypt,vegetative,potassium_chloride_60
wheat,16.15,28.12,5.23,14.52,57.18,8.3,winter,clayey_delta,north_delta,seedling,potassium_nitrate_13_0_46
basil,31.35,25.54,50.3,28.75,46.56,7.75,summer,loamy_clay,upper_egypt,flowering,calcium_nitrate_155
berseem,21.92,14.42,8.17,17.61,59.99,7.93,winter,loamy_clay,south_delta,fruiting,potassium_nitrate_13_0_46
tomato_winter,120.0,50.0,139.81,16.07,59.83,8.23,winter,clayey_delta,south_delta,vegetative,iron_chelate_eddha_6
basil,17.11,6.51,51.38,27.12,58.4,7.86,summer,alluvial,east_delta,seedling,mono_ammonium_phosphate_12_61
mango,71.94,5.09,87.5,25.98,62.8,7.68,permanent,sandy,east_delta,seedling,triple_super_phosphate_46
coriander,38.58,8.49,32.64,16.5,67.57,7.87,winter,loamy_clay,west_delta,fruiting,single_super_phosphate_15
maize,22.26,8.99,9.99,27.32,63.56,8.09,summer,alluvial,north_delta,vegetative,zinc_sulphate_22
cabbage,65.33,4.7,23.71,15.36,70.15,7.98,winter,clayey_delta,north_delta,flowering,borax_11
cotton,40.97,26.7,59.06,28.74,65.56,7.93,summer,alluvial,north_delta,flowering,borax_11
cumin,7.64,3.86,32.87,16.71,59.25,7.75,winter,calcareous,west_delta,fruiting,di_ammonium_phosphate_18_46
tomato_summer,79.34,40.05,61.11,24.75,61.31,8.01,summer,loamy_clay,west_delta,fruiting,potassium_sulphate_48
tomato_summer,99.29,9.18,95.14,31.1,50.0,8.2,summer,alluvial,upper_egypt,vegetative,iron_chelate_eddha_6
pepper,18.64,8.71,14.45,24.84,58.85,8.04,summer,loamy_clay,south_delta,flowering,npk_20_20_20
mango,75.39,11.59,66.85,26.48,52.56,8.16,permanent,reclaimed,middle_egypt,vegetative,phosphoric_acid_85
watermelon,42.67,9.12,65.56,27.94,56.88,8.28,summer,calcareous,west_delta,flowering,magnesium_sulphate_16
date_palm,18.85,13.36,62.71,31.7,33.61,7.72,permanent,sandy,new_lands,fruiting,calcium_ammonium_nitrate_26
eggplant,25.13,16.82,85.39,28.43,65.91,8.2,summer,alluvial,north_delta,flowering,iron_chelate_eddha_6
potato,21.59,47.33,118.77,16.54,60.2,8.2,winter,alluvial,east_delta,fruiting,ammonium_sulphate_206
sugar_beet,15.77,25.02,45.63,17.1,53.08,8.03,winter,clayey_delta,south_delta,seedling,agricultural_sulphur_99
wheat,81.52,25.69,22.22,14.82,48.54,8.2,winter,alluvial,middle_egypt,vegetative,zinc_sulphate_22
barley,7.89,2.92,30.66,17.2,58.17,7.79,winter,loamy_clay,west_delta,seedling,mono_ammonium_phosphate_12_61
watermelon,9.01,17.93,67.15,35.34,37.96,7.82,summer,reclaimed,new_lands,fruiting,ammonium_nitrate_335
barley,12.55,12.25,9.28,16.6,54.72,8.28,winter,calcareous,sinai_north,vegetative,manganese_sulphate_32
faba_bean,6.23,7.82,12.89,15.88,62.44,8.05,winter,clayey_delta,north_delta,fruiting,ammonium_molybdate_54
coriander,10.94,3.68,36.58,18.45,55.04,7.52,winter,alluvial,north_delta,fruiting,di_ammonium_phosphate_18_46
garlic,14.81,5.53,72.78,20.05,45.24,7.99,winter,loamy_clay,middle_egypt,seedling,mono_ammonium_phosphate_12_61
watermelon,9.01,17.93,67.15,35.34,37.96,7.82,summer,reclaimed,new_lands,fruiting,ammonium_nitrate_335
watermelon,23.24,22.63,70.64,30.52,54.99,7.69,summer,sandy,east_delta,fruiting,calcium_ammonium_nitrate_26
mango,22.6,5.46,58.94,26.4,42.44,8.33,permanent,reclaimed,aswan,flowering,iron_chelate_eddha_6
maize,93.18,26.12,7.28,28.15,56.05,7.93,summer,alluvial,middle_egypt,fruiting,potassium_chloride_60
olive,4.72,2.4,38.86,23.0,55.64,7.96,permanent,reclaimed,west_delta,seedling,mono_ammonium_phosphate_12_61
maize,94.41,15.42,19.99,29.84,45.0,8.2,summer,alluvial,upper_egypt,vegetative,zinc_sulphate_22
berseem,25.92,4.54,13.71,17.92,59.11,7.58,winter,alluvial,middle_egypt,fruiting,triple_super_phosphate_46
mango,65.96,12.92,44.25,30.05,41.01,7.63,permanent,sandy,aswan,seedling,npk_20_20_20
olive,22.23,17.85,43.74,23.92,62.0,7.94,permanent,calcareous,north_coast,fruiting,magnesium_sulphate_16
rice,30.56,7.17,55.1,25.9,77.34,8.2,summer,alluvial,north_delta,vegetative,zinc_sulphate_22
coriander,5.78,2.83,29.29,20.26,55.75,7.6,winter,loamy_clay,south_delta,seedling,mono_ammonium_phosphate_12_61
garlic,48.27,15.12,15.55,12.69,50.24,7.85,winter,loamy_clay,middle_egypt,seedling,potassium_sulphate_48
faba_bean,23.44,34.81,11.39,16.35,53.73,7.98,winter,loamy_clay,middle_egypt,seedling,potassium_chloride_60
basil,11.71,22.81,8.3,28.17,49.41,7.85,summer,loamy_clay,upper_egypt,vegetative,potassium_nitrate_13_0_46
rice,24.76,5.64,48.9,27.5,65.0,8.2,summer,alluvial,south_delta,fruiting,npk_20_20_20
maize,88.65,32.82,9.06,27.54,68.19,7.98,summer,alluvial,north_delta,seedling,potassium_chloride_60
faba_bean,16.32,25.7,11.92,10.73,48.28,7.65,winter,loamy_clay,south_delta,fruiting,potassium_chloride_60
rice,21.53,6.96,37.98,33.66,65.0,8.09,summer,clayey_delta,south_delta,fruiting,npk_20_20_20
basil,34.47,26.55,32.57,28.19,59.2,8.1,summer,alluvial,north_delta,fruiting,npk_19_19_19
sugar_beet,44.68,27.68,38.52,15.81,66.22,8.47,winter,clayey_delta,north_delta,fruiting,borax_11
date_palm,16.73,14.26,48.01,29.34,33.7,7.81,permanent,sandy,upper_egypt,vegetative,calcium_ammonium_nitrate_26
mango,39.04,24.6,84.14,22.87,53.46,7.4,permanent,sandy,east_delta,fruiting,calcium_ammonium_nitrate_26
onion,14.61,7.18,13.91,19.19,40.32,8.2,winter,alluvial,middle_egypt,seedling,agricultural_sulphur_99
eggplant,20.43,22.95,74.62,37.0,48.0,7.68,summer,loamy_clay,upper_egypt,seedling,ammonium_nitrate_335
watermelon,46.68,13.85,94.57,26.32,54.37,8.11,summer,calcareous,sinai_north,fruiting,magnesium_sulphate_16
barley,38.32,16.46,15.81,14.79,60.0,8.08,winter,calcareous,north_coast,fruiting,potassium_nitrate_13_0_46
rice,19.13,16.61,42.38,29.31,74.79,7.89,summer,alluvial,north_delta,flowering,urea_46
basil,21.76,5.05,16.75,22.44,68.83,8.2,summer,alluvial,north_delta,flowering,npk_19_19_19
date_palm,6.6,9.57,42.98,35.04,32.61,7.63,permanent,sandy,upper_egypt,seedling,ammonium_nitrate_335
cucumber,64.89,17.77,54.31,29.34,68.69,7.76,summer,loamy_clay,west_delta,fruiting,potassium_sulphate_48
citrus,15.81,3.88,78.0,26.51,45.0,8.24,permanent,reclaimed,new_lands,seedling,iron_chelate_eddha_6
garlic,8.2,15.13,72.0,16.21,61.51,8.26,winter,clayey_delta,north_delta,fruiting,ammonium_sulphate_206
tomato_summer,23.81,6.02,24.77,23.99,58.4,7.84,summer,loamy_clay,middle_egypt,seedling,npk_20_20_20
tomato_summer,63.42,32.86,109.07,30.55,50.0,7.55,summer,sandy,upper_egypt,flowering,calcium_ammonium_nitrate_26
sugar_beet,51.95,36.52,29.25,17.42,64.19,8.29,winter,clayey_delta,north_delta,seedling,agricultural_sulphur_99
date_palm,34.93,5.02,59.31,29.51,38.96,7.63,permanent,sandy,upper_egypt,fruiting,single_super_phosphate_15
banana,115.71,20.53,139.82,31.78,60.0,7.89,permanent,alluvial,middle_egypt,seedling,single_super_phosphate_15
banana,62.8,36.4,126.11,27.78,60.0,7.69,permanent,loamy_clay,middle_egypt,flowering,calcium_nitrate_155
citrus,50.68,29.25,81.01,25.53,45.0,7.77,permanent,reclaimed,new_lands,vegetative,calcium_ammonium_nitrate_26
eggplant,13.78,17.83,73.06,36.05,48.0,7.9,summer,loamy_clay,upper_egypt,seedling,ammonium_nitrate_335
barley,7.41,16.32,37.29,14.97,60.0,8.01,winter,calcareous,north_coast,fruiting,ammonium_sulphate_206
cotton,66.0,28.82,47.25,31.11,67.54,8.2,summer,alluvial,north_delta,vegetative,potassium_nitrate_13_0_46
cucumber,34.88,11.21,79.0,30.49,58.12,7.73,summer,alluvial,middle_egypt,fruiting,npk_20_20_20
watermelon,9.01,17.93,67.15,35.34,37.96,7.82,summer,reclaimed,new_lands,fruiting,ammonium_nitrate_335
citrus,26.42,8.91,24.74,22.53,63.01,7.96,permanent,alluvial,east_delta,vegetative,npk_20_20_20
watermelon,42.04,13.44,61.98,27.57,56.53,8.13,summer,calcareous,sinai_north,flowering,magnesium_sulphate_16
date_palm,41.29,10.22,66.86,30.09,34.84,7.59,permanent,sandy,upper_egypt,seedling,humic_acid_80
garlic,40.85,10.25,72.1,17.76,50.33,8.1,winter,loamy_clay,middle_egypt,vegetative,phosphoric_acid_85
banana,120.0,50.0,200.0,20.15,65.0,7.67,permanent,alluvial,south_delta,flowering,no_fertilizer_required
barley,10.41,2.46,30.06,16.78,60.76,8.37,winter,reclaimed,west_delta,seedling,manganese_sulphate_32
tomato_summer,84.97,22.91,100.6,28.46,62.11,8.04,summer,loamy_clay,west_delta,flowering,phosphoric_acid_85
wheat,55.98,3.65,21.68,16.41,56.4,8.39,winter,clayey_delta,south_delta,flowering,phosphoric_acid_85
potato,79.96,38.03,136.78,14.1,62.39,7.76,winter,alluvial,east_delta,vegetative,no_fertilizer_required
olive,15.39,9.3,59.51,20.75,32.58,8.03,permanent,calcareous,new_lands,flowering,magnesium_sulphate_16
rice,101.47,15.69,14.27,27.14,65.0,8.01,summer,clayey_delta,south_delta,flowering,potassium_chloride_60
maize,94.38,32.07,16.96,27.92,58.31,8.21,summer,clayey_delta,south_delta,vegetative,zinc_sulphate_22
coriander,6.58,3.05,32.66,16.51,56.56,7.83,winter,loamy_clay,middle_egypt,vegetative,di_ammonium_phosphate_18_46
watermelon,20.3,21.61,84.76,31.23,52.99,8.23,summer,calcareous,west_delta,fruiting,magnesium_sulphate_16
grapes,66.46,24.87,88.52,23.96,41.16,7.65,permanent,sandy,upper_egypt,seedling,humic_acid_80
sugar_beet,80.38,28.04,2.92,15.82,60.86,7.8,winter,loamy_clay,south_delta,seedling,potassium_chloride_60
grapes,10.2,6.57,90.9,27.6,54.96,8.08,permanent,calcareous,west_delta,flowering,di_ammonium_phosphate_18_46
olive,28.86,20.57,36.24,23.62,51.82,7.9,permanent,calcareous,west_delta,fruiting,magnesium_sulphate_16
watermelon,8.59,3.25,29.75,28.77,42.74,7.63,summer,sandy,upper_egypt,vegetative,npk_19_19_19
lentil,2.55,4.23,27.41,18.65,53.06,7.9,winter,reclaimed,sinai_north,fruiting,di_ammonium_phosphate_18_46
cotton,57.2,6.75,70.19,32.62,45.82,7.66,summer,alluvial,middle_egypt,vegetative,triple_super_phosphate_46
cumin,41.36,14.61,11.92,17.34,58.81,7.75,winter,loamy_clay,west_delta,fruiting,npk_19_19_19
lentil,8.49,20.17,16.22,15.55,42.05,7.63,winter,sandy,new_lands,fruiting,calcium_ammonium_nitrate_26
banana,107.05,22.7,133.77,28.86,68.25,7.88,permanent,loamy_clay,upper_egypt,seedling,single_super_phosphate_15
wheat,13.01,7.07,5.12,16.48,53.97,7.82,winter,loamy_clay,south_delta,fruiting,npk_19_19_19
onion,20.78,6.27,42.9,17.66,55.93,7.76,winter,alluvial,middle_egypt,flowering,di_ammonium_phosphate_18_46
wheat,21.22,24.2,11.82,15.68,59.01,8.05,winter,alluvial,north_delta,vegetative,zinc_sulphate_22
cumin,6.29,7.65,24.88,15.84,46.16,7.56,winter,sandy,upper_egypt,seedling,mono_ammonium_phosphate_12_61
sugar_beet,13.13,8.3,44.17,15.4,70.0,8.15,winter,clayey_delta,north_delta,vegetative,di_ammonium_phosphate_18_46
date_palm,9.24,11.38,46.51,29.59,38.36,7.4,permanent,sandy,upper_egypt,vegetative,urea_46
pomegranate,34.16,19.05,51.82,25.52,35.07,8.08,permanent,reclaimed,new_lands,seedling,humic_acid_80
berseem,21.84,14.89,6.52,15.45,53.24,8.06,winter,alluvial,middle_egypt,fruiting,ammonium_molybdate_54
rice,24.56,6.51,12.91,26.24,65.0,8.2,summer,alluvial,south_delta,vegetative,zinc_sulphate_22
olive,35.65,1.8,41.57,21.25,56.88,8.24,permanent,calcareous,west_delta,seedling,manganese_sulphate_32
grapes,63.88,28.1,97.38,24.3,41.31,7.91,permanent,reclaimed,new_lands,flowering,no_fertilizer_required
maize,23.84,33.58,33.32,35.47,46.08,7.83,summer,alluvial,middle_egypt,flowering,ammonium_nitrate_335
tomato_winter,76.13,20.1,79.98,20.33,58.3,7.93,winter,loamy_clay,middle_egypt,vegetative,single_super_phosphate_15
potato,21.36,49.48,126.12,17.53,56.43,8.05,winter,loamy_clay,south_delta,seedling,ammonium_sulphate_206
garlic,16.1,5.33,63.17,10.59,54.4,8.11,winter,clayey_delta,south_delta,vegetative,di_ammonium_phosphate_18_46
grapes,33.81,27.35,59.75,21.55,59.68,8.32,permanent,reclaimed,west_delta,vegetative,manganese_sulphate_32
olive,35.75,17.83,61.38,22.91,38.6,7.99,permanent,reclaimed,new_lands,seedling,humic_acid_80
berseem,16.65,3.7,17.46,19.71,56.19,8.03,winter,alluvial,south_delta,flowering,ammonium_molybdate_54
berseem,21.37,10.3,8.1,18.31,57.41,7.88,winter,loamy_clay,south_delta,fruiting,npk_19_19_19
cumin,27.29,14.67,28.95,17.65,59.48,7.78,winter,loamy_clay,west_delta,flowering,single_super_phosphate_15
cabbage,37.7,28.74,40.76,15.25,70.71,8.23,winter,clayey_delta,north_delta,fruiting,borax_11
pepper,23.21,30.9,56.97,21.0,61.11,8.1,summer,clayey_delta,south_delta,flowering,ammonium_sulphate_206
olive,23.34,19.67,9.36,16.49,60.55,7.94,permanent,calcareous,north_coast,seedling,potassium_chloride_60
onion,22.0,23.21,63.21,22.0,61.24,8.2,winter,alluvial,north_delta,flowering,ammonium_sulphate_206
banana,107.88,9.81,143.55,27.96,60.0,7.6,permanent,alluvial,middle_egypt,seedling,triple_super_phosphate_46
cumin,36.6,27.31,11.95,20.78,44.21,7.96,winter,calcareous,new_lands,fruiting,potassium_sulphate_48
pepper,21.95,29.18,46.53,22.07,59.05,8.2,summer,clayey_delta,east_delta,vegetative,iron_chelate_eddha_6
citrus,84.69,28.7,93.67,20.38,45.0,8.01,permanent,reclaimed,new_lands,vegetative,zinc_sulphate_22
lentil,4.69,5.97,20.03,14.71,50.0,7.77,winter,sandy,sinai_north,flowering,di_ammonium_phosphate_18_46
tomato_summer,100.92,34.95,71.75,28.88,60.4,7.89,summer,clayey_delta,north_delta,fruiting,potassium_sulphate_48
